"b0_full_lm","b1_full_lm","b2_full_lm","b0_cc","b1_cc","b2_cc","b0_ipw","b1_ipw","b2_ipw","b0_em","b1_em","b2_em"
0.116633476918266,0.0184035833215927,0.168255256086634,0.151046779942976,0.0248824353071543,0.195568364317803,0.131407304594892,0.0222617410049934,0.194524848359794,0.109517122264938,0.0243118204234035,0.177689695762764
0.123252257830199,0.0186469301525214,0.187902434465184,0.195293170010123,0.0325078939238809,0.277552902048426,0.169050689366215,0.0274527643654568,0.263218930943789,0.117383214320039,0.0246942650012895,0.216279924612585
0.128857115289811,0.0192977490099755,0.199587731327236,0.181575093257839,0.0269554127171174,0.236032990208409,0.134769287237378,0.0191060697402822,0.222139991371134,0.137743867095433,0.0251687193075535,0.202204455394474
0.12737149856088,0.0206787072717064,0.194337249720924,0.233943162785757,0.0391607776597943,0.268458408407056,0.212441802766728,0.0410493882637695,0.278097255342248,0.145804210944925,0.0267537979025389,0.20393385971877
0.1161145068099,0.0175555772237507,0.166772196818565,0.187864626185503,0.0265656551424504,0.21995941028103,0.157802872646861,0.0184884280071867,0.211378089382665,0.136654887312798,0.0191270562998022,0.176364568002111
0.0994979090910166,0.0167832129643681,0.184584221594133,0.164752646874995,0.0278882667603828,0.252135115867305,0.122293778904671,0.0199512573359398,0.2571170065516,0.112789758627867,0.0206006149561175,0.205481475443952
0.107541964004368,0.0162374551949026,0.176197484103847,0.16636116871843,0.0265832462728251,0.22392161993635,0.15151862093905,0.0232369370136015,0.217172928784626,0.118338135953445,0.0174084126008101,0.173123178197354
0.106075285980084,0.0176206307114817,0.182145174597305,0.168021765482733,0.0268234819746518,0.232133411356269,0.130937802138669,0.0214420981824907,0.217668281125977,0.118655639430372,0.0229636304011441,0.177767233120772
0.115505847126911,0.0177268381278521,0.183112240547153,0.251601774680633,0.040090169055027,0.270344162712577,0.183488014154251,0.0250911448228081,0.243042659976421,0.145322873518298,0.0209482077302487,0.199581008004317
0.138859652536655,0.0210829962655009,0.215389389595792,0.20909583250011,0.0316244122308126,0.269148849303566,0.179003347841968,0.0293364098347385,0.272815426326867,0.155069586945016,0.0235792437072793,0.244913316387606
0.148512448295083,0.0251333273394872,0.212689398916406,0.224849580279492,0.0433012336798857,0.269220949504973,0.177784386688274,0.0337250356447277,0.246595501897016,0.176894783531434,0.0306524713081655,0.247569592338424
